sinopsis	genero
gilli holroyd kim novak miembr sag hechicer encuentr tia queeni elsa lanchest herman nicky jack lemmon enamor loc famos editor sheperd henderson jam stewart punt contr matrimoni jov bruj dud utiliz conjur consegu sheperd dej promet rind encant sal segun previst despues gilli confies verd poder shepherd indign pid ayud extravag señor pass romp hechiz tia queeni tom cart asunt intent utiliz poder magi reun parej amor	Comedia
rusi revolu bolcheviqu 1917 guerr produc convulsion general pais divid medi conflict asist dram intim hombr luch sobreviv hombr zhivag poet cirujan mar amant cuy vid trastorn guerr afect vid inclu tony muj lar muj enamor	Drama
qing cheng pobr niñ huerfan rob com vest muert pod sobreviv dia mientr huy niñ rob encuentr dios hac tentador propuest convert hermos princes tip riquez volv pas hambr cambi jamas podr encontr amor verdader pues cualqui hombr ame termin dias maner tragic qing cheng piens demasi acept trat conform años pas arrepient decision tom pues tal sentenc dios hombr ama termin sufr desdich	Fantasía
año 1903 matrimoni smith afinc san luis cuatr preci hij esther diecisiet años enamor vecin acab instal ciud embarg famili especial esther enorm disgust padr anunci deb traslad viv nuev york motiv trabaj	Comedia
detectiv philip marlow investig ocurr cadav sid rescat muell lid famili contrat resolv cas hij atract marlow enamor remision	Crimen
divert comedi fields control casi absolut apart ser protagon actor firm guion curios seudonim mahatm kan jeev realid tram complet disparat casi mer excus acumul gags personaj egbert sous especi ego fields men imag gran public actor da vid borrachin casual detien atrac banc part ahi nac fulgur carrer detectiv practic pes pues inclus intent particip estaf filmaffinity	Comedia
thom crown millonari boston hombr hech mism aburr vid llev huir rutin prep golp perfect rob banc march despues brasil reun grup delincuent deposit tres millon dolar banc suiz da golp dej pist esclarec cas ocup investig compañ segur	Crimen
despues hab intent suicid cahit turco-aleman cuarent años alcohol toxicoman sid ingres plant psiquiatr consig acostumbr dorm drog alcohol sibel guap chic turc 20 años nac hamburg gust demasi vid ser buen musulman intent suicid huir carcel rej human famili creyent respetu tradicion levant alrededor vez frustr suicidi sol ve posibil liber famili cas cahit	Drama
gotham city enfrent dos nuev peculiar criminal diaból siniestr pingüin criatur solitari extrañ deform hermos seductor letal catwom batm deberá enfrent pingüin quier convert amo ciud	Acción
shin-a jeon do-yeon jov profesor pian acab qued viud quier empez nuev vid hij jun miryang puebl natal difunt mar cerc seul shin-a abre academi pian busc tierr cultiv prepar afront valient vid tod expect futur derrumb nuev tragedi aparec vid filmaffinity	Drama
frank bullit detectiv polic san francisc ambici polit encarg protej fugit persig sindicat crim chicag embarg bullit pued evit asesin part moment deb investig cas minuci hall clav misteri	Acción
radh nargis ahor ancian muj recuerd pas vid cas famili trabaj dur pag prestam mar radh raj kum pierd braz accident desatiend famili cri sol niñ filmaffinity	Drama
walt davis ejecut adict trabaj dedic tiemp vid priv dia necesit acompañ ir cen negoci client japones herman propon ir acompañ nadi chic nuev ciud	Comedia
nuev raz vampir surg oscur acech sedient sangr busc nuev victim guerr silenci vampir human estall organiz secret sid design limpi mund amenaz mejor agent encuentr misteri muchach llam say cuy caract fri calcul conviert mejor cazador vampir	Animación
aspir campeon carrer ray mcqu via rap exit fam soñ error tom desvi inesper polvorient solitari rut 66 actitud arrog desvanec lleg pequeñ comun olvid enseñ cos import vid olvid	Animación
bas histori real despues hab retir boxe jam braddock decid volv cuadrilater años gran depresion pod aliment famili boxeador talent coraj sacrifici dignid llev cumbr	Romance
william blak decid abandon puest contabl cleveland ohi despues recib ofert trabaj machin inhospit ciud industrial oest eeuu embarg lleg result puest ocup person charli dickinson hij propietari empres mat muj encuentr cam blak vez liqu charli mod simpl contabl cleveland conviert fugit persegu tres cazador recompens	Drama
epidemi hac resucit muert convert ser avid carn human extend lleg punt vari ciudad qued practic desiert supervivient deb refugi zon militar zombi dud acab propi familiar continu clasic horror georg romer noch muert vivient night of the living dead 1968	Terror
remak clasic horror georg romer inexplic plag diezm poblacion planet convirt muert horribl zombi continu busc carn sangr human sobreviv wisconsin variopint grup person escap plag trat salv vid refugi centr comercial deb aprend sol proteg hord zombi sin conviv	Terror
barri humild brooklyn bedford stuyvesant conviv atropell vari famili raz negr hispan parej comerci vietnamit famili italoamerican pizzeri mooki chic trabaj repartidor pizz testig privilegi personaj hech cotidian lug barri asi tension actitud racist habit	Drama
galaxy quest titul seri television emit gran exit treint años vez dej emit protagon dedic pas antigu uniform convencion program especial sab raz alienigen espaci exterior thermians capt seri creyend trat document histor luch pervers roth h'ar sarris decid secuestr protagon ayud combat	Comedia
vari joven pequeñ local habitual pesadill persegu hombr deform fueg usa guant termin afil cuchill comienz ser asesin mientr duerm ser result ser asesin padr joven quem viv hac vari años tras descubr asesin vari niñ	Terror
h.i nicol cag edwin holly hunt parej pued ten hij dispuest form famili cuest cuest decid secuestr beb famili acab ten quintilliz	Comedia
año 1929 dos amig surg gran rival caus amor muj leo gangst domin ciud tom lugartenient enfrent guerr abiert desencaden traicion conflict polit corruptel escision intern	Drama
charli babbitt jov corazon esper recib consider herenci tras muert padr distanci embarg algui charli absolut cuent herman mayor raymond reclu institu medic recib tod fortun testament raymond autist capac mental limit aspect dot geni	Drama
pes john robi gat ladron joy reform conviert principal sospech seri rob piedr preci lujos hotel riv frances asi remedi demostr inocent conoc caprich hereder franc ve oportun desenmascar misteri ladron utiliz señuel fabul joy madr jov	Crimen
prim film produc alemani tras segund guerr mundial auspici recien cre estudi def hombr muj regres berlin ruin muj susann walln supervivient camp concentr pes horror sufr dese reinici vid regres apartament encuentr hans mertens viv ahi medic atorment memori rol guerr	Drama
prim larg gus van sant rod blanc negr cam 16 mm presupuest apen 25.000 dolar walt treintañer gay dueñ tiend aliment enamor johnny jov inmigr ilegal mexican heterosexual habl ingles aunqu indiferent walt johnny acept dorm diner filmaffinity	Drama
despues cumpl cinc años conden tony stephanois sal prision intencion cambi vid encuentr antigu amant conoc gangst asi cos carec recurs econom qued remedi volv vid pas reun viej compinch seman prep minuci golp perfect atrac inacces joy par	Drama
convenc comun contamin unid general orden acces locur ataqu aere nucl sorpres union soviet ayud capitan mandrak trat encontr formul imped bombarde part president ee.uu pon contact moscu convenc gobiern soviet ataqu estup error mientr asesor estadounidens antigu cientif nazi doctor strangelov confirm existent maquin juici final disposit represali soviet capaz acab human siempr	Drama
seductor princes dal claudi cardinal lleg precios panter ros magnif joy form felin lujos hotel conoc eleg amabl sir charl dav niv baj cuy inofens aparient ocult embarg despiad ladron profesional conoc fantasm imped astut delincuent salg encarg inspector torp polic frances men famos jacqu clouseau pet sellers	Comedia
submarin aleman segund guerr mundial escenari grup joven sold dispuest defend patri somet dur convivent tras descubr sid envi realiz mision probabl suic	Drama
enfrent dur polic inteligent atrac tens secuestr rehen banc manhatt segun desarroll peligr jueg gat raton aparec tercer person sid contrat influyent propietari banc trat madalin poder brok agend secret	Crimen
tras escuch testimoni valor prueb present jur popul compuest doc hombr decid unanim si absuelv conden muert jov acus hab mat padr principi once complet convenc culpabil inclin conden discrep empiez plant dud razon van resquebraj inicial segur demas	Drama
homenaj wim wend lisbo cin ingenier son recib postal amig moment rod pelicul lisbo deb atraves europ encontr prest ayud	Drama
tras muert juarez mexic domin injustici terror joe pistoler vagabund lleg puebl fronteriz san miguel dos famili disput control territori entra servici clan roj noch joe testig intercambi oro armas mexican sold union	Western
lansquenet puebl frances tradicional cambi ultim cien años vient nort llev consig dos foraster viann roch hij anouk viann inaugur chocolat replet dulc capac despert ocult apetit habit puebl pose ademas don especial permit percib dese demas satisfac dulc exact	Comedia
tras elimin miembr band intent asesin dia bod mamb negr prosig venganz intent acab rest band especial antigu jef bill dio muert dej com	Acción
parej polic form martin riggs rog murtaugh vuelv carg enfrent cap mafi asiat extend activ angel investig ayud jov polic respons quebrader cabez familiar murtaugh dej embaraz hij cas riggs cos complic compañer esper hij amenaz hac pas altar	Acción
descubr antigu piramid enterr baj hiel antart hac acud continent hel equip cientif aventurer vez alli hac descubr aun aterr dos raz extraterrestr guerr gan gan perd increibl terrorif aventur comienz millonari industrial charl bishop weyland reun equip internacional arqueolog cientif expert segur dirig especial medioambient aventurer alex lex woods investig unas misteri eman calor surg profund antart	Aventura
georg marth matrimoni profes odi salvaj ambos personal autodestruct conoc perfect debil sab com exasper georg profesor histori alcohol marth hij director univers georg da clas muj frustr vulner sab noch despues fiest invit cas nuev profesor espos presenci parej evit marth georg humill maltrat costumbr traves cruel jueg sal reluc verd anfitrion invit	Drama
kat chic convencional sueñ cas novi charli ser feliz siempr problem charli enamor juliett bell frances viaj negoci par dispuest recuper kat vuel capital frances avion conoc luc ladron parec ten comun situacion kat complic aduan luc met de cuent coll rob bols sab com kat ve viaj tod franci descubr junt luc encant pais	Comedia
capot pelicul escritor trum capot investig realiz escrib sangr fri libr bas hech real philip seymour hoffm gan oscar mejor actor interpret trum capot	Crimen
neil mccauley expert ladron filosof cons viv atadur pued constitu obstacul si cos complic band form criminal profesional tan cualific pued impresion inclus detectiv vincent hann hannah viv tan obsesion trabaj lleg inclus pon peligr relacion sentimental band mccauley prep golp definit equip hannah intent evit cad comprend versel ment brillant enfrent carrer	Acción
jimmy gangst retir apod sant nunc mat hombr palabr eleg armas jimmy viv existent tranquil ciud denv buen dia recib visit antigu jef este apod hombr plan propon ultim trabaj dar sust chic mantien relacion ex-novi hij llev cab tare jimmy reun viej compinch pierd nervi cos acab mal	Drama
andrew largem braff vuelv cas natal nuev jersey despues diez años ausenci asist funeral madr alli rememor pas conoc chic samanth portm quiz pued cambi vid largem acab dej antidepres tom años comienz redescubr mism inclu enfrent padr psicolog ayud samanth super propi problem pisicolog	Comedia
antigu cantant rock sid brutal asesin ultim vez vio acompañ novi comis departament asunt intern nick curr recib encarg vigil catherin tromell supuest novi asesin	Suspense
miss daisy jessic tandy antipat profesor jubil 72 años decid compr coch hij dan aykroyd tem posibl caos circulatori peor aun accident contrat chof negr morg freem conduzc vehicul principi ancian tranquil conductor llev demasi bien	Drama
alvin straight richard farnsworth achac ancian viv iow hij discapacit sissy spacek ademas sufr enfisem perd vision grav problem cader casi impid permanec pie recib notici herman lyle stanton enemist hac diez años sufr infart pes precari salud decid ir verl wisconsin ello recorr 500 kilometr hac unic medi transport dispon maquin cortacesp	Drama
zampan artist ambul enviud compr gelsomin herman muj madr chic opong menor resistent pes caract violent agres zampan muchach atraid estil vid nom siempr call strad italian dueñ inclu espectacul aunqu vari pintoresc personaj va conoc deambul propon gelsomin mantendr fiel zampan ultim consecuent	Drama
tras caotic noch disturbi suburbi marginal par tres joven amig vinz hubert saïd deambul desocup esper notici salud amig comun result gravement her enfrent polic	Drama
hamburg crec junt hic amig gabriel turc bobby serbi cost grieg tiemp form pandill pequeñ delincuent embarg gabriel encarcel decid cambi vid sal empez trabaj empres herman bobby cambi relacion mafi albanes cost continu rob coch sueñ gabriel abrir cafet ide apoy alic novi bobby problem surg esta pid bobby alej baj fond gabriel intent persuad unic consig recib brutal paliz embarg inesper situacion dar vuelc	Crimen
malv madrastr princes blancaniev decid deshac pued soport bellez jov superior embarg blancaniev consig salv refugi cabañ siet enanit pes cruel madrastr consig encontr envenen manzan princes muert sol dorm esper princip azul rescat	Fantasía
final segund guerr mundial hombr her viaj caravan carreter itali tan grav qued monasteri deshabit semiderru encarg cuid han enfermer canadiens cuerp total quem consecuent accident sufr afric todav tiemp cont tragic histori vid	Drama
veran berlin katrin nik dos amig viv cas antigu berlin pis nik balcon pas noch enter charl katrin viv hij plant baj suspend ciel tierr instal balcon observ existent divers complej hombr reflexion acerc propi vid dese	Comedia
histori narr aventur cuatr herman lucy edmund sus pet segund guerr mundial descubr mund narni acced traves armari magic mientr jueg escondit cas camp viej profesor narni descubr mund increibl habit animal habl duend faun centaur gigant bruj conden inviern etern ayud leon aslan nobl soberan niñ luch venc pod bruj blanc ejerc narni espectacul batall consegu asi liber maldicion fri	Aventura
aventur solitari buscador oro alask top vari personaj rud enamor hermos georgi trat conquist	Aventura
detectiv priv abord misteri muj dic amenaz perseguidor hombr encarg proteccion aparec muert parec gir alrededor estatu halcon valor incalcul	Misterio
ciud gotham amenaz nuev vez trat malign parej compuest dos car enigm procur alter paz conciudadan mund enter siempr motiv bruc wayn deb enfund vez traj batm luch vez sol acompañ jov robin	Acción
experiment criogeni convert victor fri malv mr freez villan necesit manten cuerp temperatur gel ello intent congel habit ciud gotham lad tim botan pamel isley transform transcurs experiment terribl hiedr venen querr asesin ser human tierr plant recuper hegemon planet motiv batm robin deb enfrent deten siniestr plan	Acción
band atac arras cad año tierr granjer vari decid busc hombr pued defend consegu reun siet hombr cad cual presum caracterist especial	Western
haci año 75 crist esclav llam espartac vend escuel gladiador adiestr combat aren circ roman pront espartac lider rebelion maltrat sufr	Historia
delincuent poc mont decid atrac sucursal banc brooklyn embarg deb inexperient rob sid plan ser ejecut apen diez minut conviert tramp atrac espectacul television direct	Crimen
nichol jov dentist viv vid tranquil muj insoport acogedor cas lad montreal mund nichol sufr revolu aparec nuev vecin jimmy tulipan tem reput asesin sueld despues delat prision jef cap mafios yanni gogolack intent ahor empez nuev tranquil vid montreal suburban embarg intrig espos nichol acab plumaz sueñ oblig este vol chicag avis mafi jimmy montreal cobr asi recompens chivat nichol har cualqui cos alej muj acced llev cab plan creyend quizas asi podr reun diner suficient abandon desaparec	Comedia
cuatr histori gir torn matrimoni adulteri infidel infinit combin dich posibil filmaffinity	Comedia
tras prepar plan veng muert coleg man mitic tiburon blanc oceanograf stev zissou bill murray reclut tripul inclu espos anjel huston period cat blanchett jov podr ser hij owen wilson	Aventura
despues obten exit rotund director cin atravies crisis creativ intent inutil hac nuev pelicul situacion empiez pas revist hech import vid record tod mujer amad	Fantasía
varsovi 1939 pianist polac orig judi wladyslaw szpilm adri brody interpret tem chopin radi nacional poloni mientr aviacion aleman bombarde capital regim nazi invad pais hac pais invad llev cab mism polit respect judi asi szpilm tod famili padr herman dos ven oblig dej cas pertenec traslad mil person orig judi ghett varsovi mientr wladyslaw trabaj pianist restaur propied judi colabor nazis herman henryk ed stoppard prefier luch nazis tres años tard habit ghett traslad tren haci camp concentr	Drama
oskar schindl hombr enorm astuci talent relacion public organiz ambici plan gan simpat nazis despues invasion poloni aleman consig graci relacion nazis propied fabric cracovi alli emple cient operari judi cuy explot hac prosper rapid gerent judi verdader director sombr pues schindl menor conoc industrial	Drama
hac años tant 20.000 pequeñ ardirat nombr scrat quer escond bellot hiel hac provoc semicatastrof provoc animal migr haci sur haci tierr cal buen dic llev contrari trat mamut manfr autent lob solitari vagabund soberbi va haci nort sol demas yend haci sur	Animación
scotti fergusson detectiv polic san francisc padec vertig compañer cae vaci cornis mientr persig delincuent scotti decid retir gavin elster viej amig colegi contrat vigil espos madelein bell muj obsesion pas	Misterio
barri modern anodin exces organiz viv monsieur arpel espos hij gerard aburr soberan lleg tio monsieur hulot personaj soñador llen fantas alter mund tan asept tard convert mejor amig sobrin	Comedia
cuarent años miriam guap confianz segur tan ampli mar lind cas veran ningun tabu vid compart andre novi hij 15 años nils comprension toler nils invit novi doc años livi pas vacacion ningun problem descar sensual livi empiez flirt bill hombr mayor miriam decid acab relacion dudos	Drama
guerr secesion tres cazador recompens lanz busqued tesor ningun tres truhan pued localiz ayud dos tuc sab tesor encuentr cementeri mientr joe conoc nombr inscrit tumb escond mientr sentenz dud mat mujer niñ consegu met form tres hombr colabor aparient final intent elimin mutu	Western
c.r macnam alto direct destin berlin occidental recib encarg cuid hij jef visit macnam enter chic escap contraid matrimoni exalt jov comun jef vuelt tan sol veinticuatr hor qued remedi transform reaci revolucionari yern dign contrari pued desped ascens men tard dec dos tres plan escap man provoc incident internacional capaz enfad rus aleman peor propi espos mosc detras orej	Comedia
seis person desconoc despiert dia encuentr atrap prision extrañ surreal laberint fin habit cubic dot tramp mortal polic ladron profesional prodigi estudi matemat jov autist mezcl caprich personal exent perversion ningun sab porqu com lleg alli porqu pres ensegu surg obsesion grup huir planific sal tan horribl carcel mientr vari pregunt respuest ¿quien pod cre diabol laberint ¿quien encerr objet	Suspense
grup sold baj mand sargent raymond shaw comand benett marc sufr embosc guerr core captur ejercit enemig mes despues shaw recib medall honor gobiern unid entonc marc comienz sufr terribl pesadill relacion lav cerebr somet cautiveri core	Suspense
rein eduard vii 1901-1910 famili ingles form padr banquer madr sufrag dos niñ rebeld pretend llam atencion padr hac vid impos tod ver alter lleg mary poppins institutriz especial desciend nub emple paragu paracaid debut oscar juli andrews clasic cin famili dia bat records taquill niñer magic cancion pegadiz haran delici pequeñ cas	Comedia
harry callah dur polic cri call compañer llam harry suci particular metod luch crim siempr encarg trabaj desagrad san francisc francotir mat dos person harry encarg resolv cas	Acción
investig climatolog jack hall indic calent global podr desencaden repentin catastrof cambi climat tierr hall adviert dirigent polit neces adopt inmediat med evit advertent lleg demasi tard seri anomal fenomen climat empiez produc distint part glob calent global puest planet bord nuev glacial mientr jack adviert cas blanc inminent cambi climat hij sam amig encuentr atrap nuev york ido particip concurs academ institut	Acción
mar jov 17 años pequeñ poblacion nort bogot blanc trabaj gran plantacion ros prepar flor export unic distraccion mar bail acud cad fin seman novi juan dia sorpres famili abandon trabaj decid irse bogot nadi sospech mar embaraz viaj encuentr conoc habl lucrat trabaj corre trafic drog convenc amig blanc unan band	Drama
ocho person despiert encerr extrañ habit form cub sab com lleg ahi pront descubr ley fisic aplic extrañ mund asi descubr secret cub pod sobreviv	Suspense
precuel cub rains despiert laberint habit perfect cubic llev extrañ uniform gris codig barr tatu man recuerd nombr pront encontr prisioner laberint mism situacion med van desplaz cub iran mur tramp iran encontr rains admir secret trat wynn form part grup observ cuy trabaj control grup prisioner atra intent hac algun cos ayud univers cub nadi salv observ observ prisioner huy busc sal sab llev	Misterio
marcell rubini desencant period roman busc celebr muev insatisfaccion fiest nocturn celebr burgues epoc merode distint lugar rom siempr rod tip personaj especial elit socied italian sal enter sylvi celebr div mund cin lleg rom cre esta gran oportun consegu gran notici consecuent persegu noch diferent lugar ciud	Comedia
nav explor predator estrell aparec puebl color aliens bord escap mat predators except ultim predator supervivient deb ahor acab aliens asi terrorif pred-ali engendr anterior entreg mientr habit puebl siend inutil atrap medi ultim enfrent dos criatur mitic	Fantasía
cientif obses natural descubr hombr nac cri salvaj mientr cientif intent educ amant luch preserv instint simiesc hombr segun represent libert medi luch pod surg insolit triangul amor	Drama
pelicul mund cin keaton proyeccion sueñ ser detectiv milagr encuentr dentr pelicul proyect alli intent salv amad garr villan aclam cint cin mud llen gags visual portent bust keaton	Acción
andrew wyke prestigi escritor novel intrig ademas pasion jueg ingeni adivin llev convert gran mansion especi muse expon juguet mecan extravag tard invit cas mil tindl amant muj propietari caden salon bellez propon ingeni plan ambos podr sal benefici	Misterio
astrofis american dav sumn hoffm trasl viv puebl muj gran bretañ hombr reserv tim viv absort investig procur evit cualqui disput embarg violenci ciert individu puebl lleg tal extrem sumn situ espad par reaccion mism armas agresor defend muj hog obra clav filmograf peckinpah perr paj estudi violenci ser human bas novel the sieg of trench farm gordon williams	Drama
georg tipic burgues present program literari television llev vid acomod muj hij adolescent empiez recib paquet anon contien cint vide grab call dibuj inquiet cuy signific misteri sab quien envi embarg secuenci aparec cint hac cad vez personal sugier remitent conoc hac algun tiemp georg amenaz ciern famili puest evident delit algun polic nieg ayud	Misterio
rio oder sep sol dos ciudad dos pais sin dos mund diferent dos form viv grup person defect equivoc llen buen intencion luch encontr camin confus mund toc viv haran luz oscur	Drama
sam herman mayor michael tipic joven american interes normal instal tranquil ciud sant carl californi cos misteri empiez cambi personal michael transform madr gust ver convirt	Terror
enid rebecc dos rebeld adolescent amig hac años sab com pas rat ahor acab estudi secundari pes tim esfuerz encontr trabaj menud acab deambul call escrut comport gent rode atraid personaj excentr suel mir anunci personal period local enid llam autor anunci lament hombr solitari cuarent años coleccion disc invit cit cieg ambas acud restaur conven espi sab com vid	Comedia
suburbi par viviend proteccion oficial cam kechich sig grup chic viv batall tipic edad trat mir nuev fresc suburbi frances protagoniz recient unas violent revuelt puest jaqu socied frances	Romance
april burns kati holm jov modern 21 años emancip nid famili burgues instal ruinos apartament low sid nuev york compart novi color bobby amanec dia accion graci april invit famili cen pav nuev cas pas present bobby april nunc llev especial bien madr joy bobby convenc invit festiv thanksgiving si prepar encuentr suficient presion april descubr horn rot bobby misteri desaparec jov busc apartament edifici horn funcion mod april comienz conoc vecin entonc desconoc vei rellan filmaffinity	Comedia
ben alcohol cuy vid yend trast decid irse veg ciud bar nunc cierr beb mor alli conoc ser prostitut acept enamor sep reencuentr maravill histori dos person aprend acept com medi oscur pued surg pequeñ llam esper vid	Drama
grup amig reun intencion liber atadur moral socied imprim individu ello hac pas retard mental grup dedic enfrent socied idiotec	Drama
obsesion busqued ide matemat original brillant estudi john forb nash lleg princeton realiz estudi postgr muchach extrañ solitari sol comprend compañer cuart fin nash esboz revolucionari teor consig plaz profesor mit alici lard alumn dej fascin mostr ley amor encim matemat graci prodigi habil descifr codig reclut parch william departament defens ayud unid guerr fri union soviet	Drama
veron beach suced enfrent dos famili poder montesc capulet cuy objet consegu domini ciud fulgenci capulet organiz fiest asist graci mediacion amig mercucci rome montesc capulet pretend jov hij juliet compromet arrog dav paris hij gobern rome juliet mir surg prim moment chisp amor adapt modern clasic shakespear	Drama
jess bhamr jov orig hindu viv famili inglaterr padr des verl termin estudi cas deb respet tradicion pais orig chic sol sueñ balon igual idol campeon dav beckham jess pas mayor part tiemp jug futbol jov ingles jul invit entrar equip femenin inici bell amist gran aventur	Comedia
traidicional socied nipon ofrec gran pelicul experimental toshi matsumot centr vid transexual toki años 60	Drama
francisc jos deb cas aunqu madr pens helen jov princes bav emper enamor perdid elizabeth sissi jov espontane convencional detest protocol cort pes decision cont aprob madr jov enamor har esplend bod sissi primer victori frent famili	Comedia
tras bod vien sissi empiez nuev vid emperatriz austri pront rigidez protocol conviert verdader problem sofi suegr nac profund resent estall cumpleañ hij sissi sofi apel antigu tradicion cort opon niñ cri madr final lleg acuerd sissi podr educ hij si compromet cumpl oblig cortesan	Drama
sissi muestr habil sol asunt sin sof conflict suegr aprovech cualqui ocasion invent fals romanc sissi cond andrassy objet romp matrimoni emperatriz hij amenaz sof añad grav enfermed pulmon sissi contra hungr llev greci tras tiemp jov mejor feliz enfermed	Romance
zuck period limit ley vid punt fracas herenci parec ser salvacion problem clausul convert pesadill	Comedia
retrat trist existent chic maltrat padr humill gent puebl	Drama
erin brockovich madr solter consig puest trabaj pequeñ despach abog personal convencional har comienz demasi alent cambi dec investig extrañ cas client padec sospech enfermed	Drama
tres niñ carreter islandi tripul somnolient bord ferry emu île franc bell rostr islas bijag cementeri gat afuer toki vagabund namidabashi habit isla fog cab verd carnaval bissau asi inici relat muj desconoc lee cart remit oper cam sandor krasn traves registr imagen viaj interrog memori funcion recuerd contrari olvid sin opuest conform sei shônagon particul list cos hac lat corazon	Documental
daniel dareus director orquest fam mundial lleg alto sol miser cans servidumbr fam trabaj tras sufr infart daniel decid pon fin carrer musical regres pequeñ puebl pas infanci situ remot zon nort sueci lleg supon pequeñ revolu pues popular convert objet inmediat curi fascin habit puebl ped consej profesional pequeñ cor iglesi ensay cad juev vestibul parroqui	Romance
lili jovencit 14 años voluptu caravan acamp famili biarritz conscient mism mantien convers caf pianist conciert conoc rach salvaj prob pod hombr descubr siempr control anim accion impacient ser virg march herman discotec aferr viej playboy mism calor fri ambivalent acerc perd virgin noch dispuest siguient determin tercer mezcl depresion misogini playboy termin aventur consum lili caz lug	Drama
nuev york hombr desaparec dej rastr klut donald sutherland polic intim amig encuentr pist cart aquel escrib prostitut llam bre jan fond va verl interrog surg apasion relacion amor mientr klut prosig investig baj fond empiez aparec prostitut asesin entonc asalt sospech bre pued ser proxim victim	Misterio
cuatr joven estudi dos chic dos chic desaparec exclus intern britan dos seman tard aparec chic liz tan traumatiz logr distingu real imaginari unic recuerd libr excursion encerr compañer bunk subterrane junt doctor horwood psicolog polic intent descubr pas bunk sid amig	Crimen
mik waters riv phoenix scott favor keanu reev dos joven chaper gan vid prostituyendos call portland mik extrañ enfermed llam narcolepsi provoc sueñ repentin profund cualqui part	Drama
dos amig prim acab lleg unid budapest viv flor divers aventur popul pelicul cin independient años ochent rod apen 18 dias equip sol once person tres actor ocho tecnic filmaffinity	Comedia
paul rivers brillant profesor universitari cas mary relacion demasi buen paul diagnostic enfermed mortal si recib pront transplant corazon mor irremedi part christin peck encontr tranquil despues pas autent turbulent marc drog alcohol	Drama
unid infraestructur orden control tip comun transport energ sufr devast paron part grup terror cerebr escond tras tram cuent minim detall devast plan cont john mcclan bruc willis polic viej escuel conoc dos cos acerc com frustr amenaz terror hombr adecu tip trabaj	Acción
hombr llam mism inici ole terror call nuev york har deton seri bomb ciud men agent john mcclan acced jug jueg llam dic ayud zeus electric harlem comienz trepid carrer averigu adivin intencion terror	Acción
max brillant matemat punt dar descubr import vid decodif sistem numer rig aparent caos merc bursatil primer encontr valor numer pi mientr acerc verd afect period unas brutal jaquec max acos agres firm wall street sect jud pretend descifr secret ocult tras text sagr ansi apropi inminent hallazg max	Misterio
nuev zeland medi sigl xx amist dos compañer colegi adolescent tan intens estrech despiert recel padr chic cre mund imaginari llen fantas refugi viv espald rest mund bas hech real	Drama
dec 1930 plen gran depresion estadounidens bonni park clyde burrows jov parej band recorr unid desafi autor atrac banc histori andanz dos famos atrac banc unid años 30 bonni clyde dos personaj peligr tremend aficion apret gatill respons numer muert agent ley embarg pelicul da vision amabl	Crimen
portland oregon 1971 bob hugh carismat lid peculi cuartet form espos diann parej rick nadin rob sum habil farmaci hospital objet apacigu insaci neces drog diversion suert dur siempr	Drama
virus mortal sid liber poblacion raccoon city alic mill jovovich supervivient desastr bioquim encuentr corazon devast ciud somet experiment alter genet ahor pose fuerz destrez sobrehuman habil deb utiliz quier sobreviv nuev aventur junt supervivient deb escap cad vez peligr raccoon city alcanz met necesit luch fuerz umbrell corporation violent criatur bioingeni cre laboratori zombi plag ciud final enfrent colosal mortal creacion nemesis	Terror
jak mott jov boxeador entren dur ayud herman joey convert numer pes medi pront consig ver hech realid tan ansi sueñ triunf exit conviert vid pesadill lad matrimoni cad vez march peor deb sal nocturn mujer mafi presion amañ combat tiemp gast capital dispon volv nuev pas tip penuri	Drama
jov walt wad mat estudi negr john shaft detien viol libert condicional acus abandon pais embarg despues esper dos años shaft acab echand guant anonim regres unid millonari padr walt pag fianz nuev walt qued libr dese ver shaft muert unic mism destin quier dos corrupt coleg jack roselli jimmy grovitch asi trafic drog dominican peopl hernandez esper veng shaft hab humill barri control	Acción
prepar eleg bod nuev delhi dur cuatr dias reflej conflict gener partidari segu tradicion defensor modern lalit verm muj pimmi bod concert hij llev casi bord ataqu nervi quiebr histori paralel desarroll med van lleg ciud parient procedent mund novi lleg houston tex trabaj ingenier conoc novi novi part acept compromis regañadient pues enamor present television prepar bod exig contrat organiz profesional eleg p.k dubey inteligent jov clas medi	Comedia
tan adolescent problemat reclu reformatori recib permis especial 48 hor asist bod herman mejor amig richi disfrut hor firm proposit hac prohib centr emborrach drog rob vuelv sent libr med pas hor tan asist desmoron punt referent barri famili amist amor cambi	Drama
detectiv priv john shaft recib visit polic pid inform mafios harlem llam bumpy despues mafios solicit ayud detectiv rescat hij sid secuestr band rival shaft viej amig decid investig asunt infiltr mund hamp encontr chic shaft acab averigu gangst utiliz	Acción
permis carcelari sailor va ver novi lul ambos decid huir californi madr chic opon relacion pon contact mafios elimin sailor realid quier deshac jov presenc com amant asesin mar huid sailor lul va acompañ turbi acontec sord recuerd	Crimen
dewey finn guitarr deliri grandez expuls band desesper encontr trabaj falt diner suplant ident profesor sustitut dar clas escuel priv pequeñ alumn pre-adolescent 5o grad intentará enseñ rock amp roll alto voltaj además alumn está yuki guitarr prodigi 9 años pued ayud dewey gan competición band músic pas solucion problem económ	Comedia
